Portfolio,Signal date,Effective date,Momentum ranking,Old weights,New weights,Turnover,Cost bps,Cost as portfolio return,OldWeight_SPY,NewWeight_SPY,OldWeight_EFA,NewWeight_EFA,OldWeight_EEM,NewWeight_EEM,OldWeight_IEF,NewWeight_IEF,OldWeight_GLD,NewWeight_GLD,OldWeight_DBC,NewWeight_DBC,OldWeight_VNQ,NewWeight_VNQ
Equal weight,2007-10-31,2007-11-01,EEM > DBC > GLD > EFA > IEF > SPY > VNQ,SPY:0.137692888569; EFA:0.141623420564; EEM:0.151975548620; IEF:0.137312821115; GLD:0.145293435989; DBC:0.147400317403; VNQ:0.138701567740,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0321957469,5.0000000000,0.0000160979,0.1376928886,0.1428571429,0.1416234206,0.1428571429,0.1519755486,0.1428571429,0.1373128211,0.1428571429,0.1452934360,0.1428571429,0.1474003174,0.1428571429,0.1387015677,0.1428571429
Equal weight,2007-11-30,2007-12-03,EEM > DBC > GLD > IEF > EFA > SPY > VNQ,SPY:0.141957180530; EFA:0.142325720857; EEM:0.136379767287; IEF:0.153654435653; GLD:0.145235180120; DBC:0.146757090169; VNQ:0.133690625383,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0341505547,5.0000000000,0.0000170753,0.1419571805,0.1428571429,0.1423257209,0.1428571429,0.1363797673,0.1428571429,0.1536544357,0.1428571429,0.1452351801,0.1428571429,0.1467570902,0.1428571429,0.1336906254,0.1428571429
Equal weight,2007-12-31,2008-01-02,GLD > DBC > EEM > IEF > EFA > SPY > VNQ,SPY:0.140750781088; EFA:0.138109716880; EEM:0.140351247670; IEF:0.142425682895; GLD:0.151816984551; DBC:0.151897468454; VNQ:0.134648118462,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0360003346,5.0000000000,0.0000180002,0.1407507811,0.1428571429,0.1381097169,0.1428571429,0.1403512477,0.1428571429,0.1424256829,0.1428571429,0.1518169846,0.1428571429,0.1518974685,0.1428571429,0.1346481185,0.1428571429
Equal weight,2008-01-31,2008-02-01,GLD > DBC > IEF > EEM > VNQ > SPY > EFA,SPY:0.135474654086; EFA:0.132877745497; EEM:0.131327657071; IEF:0.149031708836; GLD:0.159825541404; DBC:0.148396052141; VNQ:0.143066640966,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0577827438,5.0000000000,0.0000288914,0.1354746541,0.1428571429,0.1328777455,0.1428571429,0.1313276571,0.1428571429,0.1490317088,0.1428571429,0.1598255414,0.1428571429,0.1483960521,0.1428571429,0.1430666410,0.1428571429
Equal weight,2008-02-29,2008-03-03,GLD > DBC > IEF > EEM > EFA > SPY > VNQ,SPY:0.136662425673; EFA:0.138852772014; EEM:0.143085618679; IEF:0.142026498369; GLD:0.147624573952; DBC:0.155923390619; VNQ:0.135824720694,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0361243094,5.0000000000,0.0000180622,0.1366624257,0.1428571429,0.1388527720,0.1428571429,0.1430856187,0.1428571429,0.1420264984,0.1428571429,0.1476245740,0.1428571429,0.1559233906,0.1428571429,0.1358247207,0.1428571429
Equal weight,2008-03-31,2008-04-01,DBC > GLD > IEF > EEM > EFA > VNQ > SPY,SPY:0.142254185674; EFA:0.144139096164; EEM:0.138150648920; IEF:0.145457341702; GLD:0.134926614082; DBC:0.142225553967; VNQ:0.152846559491,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0277431376,5.0000000000,0.0000138716,0.1422541857,0.1428571429,0.1441390962,0.1428571429,0.1381506489,0.1428571429,0.1454573417,0.1428571429,0.1349266141,0.1428571429,0.1422255540,0.1428571429,0.1528465595,0.1428571429
Equal weight,2008-04-30,2008-05-01,DBC > GLD > IEF > VNQ > EFA > SPY > EEM,SPY:0.144468440516; EFA:0.145394949232; EEM:0.150497377565; IEF:0.134562284668; GLD:0.132161173404; DBC:0.146223013646; VNQ:0.146692760969,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0379816553,5.0000000000,0.0000189908,0.1444684405,0.1428571429,0.1453949492,0.1428571429,0.1504973776,0.1428571429,0.1345622847,0.1428571429,0.1321611734,0.1428571429,0.1462230136,0.1428571429,0.1466927610,0.1428571429
Equal weight,2008-05-30,2008-06-02,DBC > GLD > VNQ > IEF > EEM > SPY > EFA,SPY:0.142631697930; EFA:0.142175776574; EEM:0.144952950365; IEF:0.138010253140; GLD:0.141804895108; DBC:0.150213165216; VNQ:0.140211261667,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0189036597,5.0000000000,0.0000094518,0.1426316979,0.1428571429,0.1421757766,0.1428571429,0.1449529504,0.1428571429,0.1380102531,0.1428571429,0.1418048951,0.1428571429,0.1502131652,0.1428571429,0.1402112617,0.1428571429
Equal weight,2008-06-30,2008-07-01,DBC > GLD > IEF > VNQ > EEM > EFA > SPY,SPY:0.134953761393; EFA:0.134321699461; EEM:0.133610939071; IEF:0.148948868769; GLD:0.153912887764; DBC:0.162622938718; VNQ:0.131628904823,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0738265334,5.0000000000,0.0000369133,0.1349537614,0.1428571429,0.1343216995,0.1428571429,0.1336109391,0.1428571429,0.1489488688,0.1428571429,0.1539128878,0.1428571429,0.1626229387,0.1428571429,0.1316289048,0.1428571429
Equal weight,2008-07-31,2008-08-01,DBC > VNQ > IEF > GLD > EEM > EFA > SPY,SPY:0.145121096103; EFA:0.141574917045; EEM:0.138376978343; IEF:0.147492209212; GLD:0.144322089740; DBC:0.132113713998; VNQ:0.150998995559,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0330116384,5.0000000000,0.0000165058,0.1451210961,0.1428571429,0.1415749170,0.1428571429,0.1383769783,0.1428571429,0.1474922092,0.1428571429,0.1443220897,0.1428571429,0.1321137140,0.1428571429,0.1509989956,0.1428571429
Equal weight,2008-08-29,2008-09-02,VNQ > DBC > IEF > SPY > EFA > EEM > GLD,SPY:0.149539005089; EFA:0.141008031525; EEM:0.137962499751; IEF:0.149511337793; GLD:0.133579938561; DBC:0.137640128286; VNQ:0.150759058994,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0424759466,5.0000000000,0.0000212380,0.1495390051,0.1428571429,0.1410080315,0.1428571429,0.1379624998,0.1428571429,0.1495113378,0.1428571429,0.1335799386,0.1428571429,0.1376401283,0.1428571429,0.1507590590,0.1428571429
Equal weight,2008-09-30,2008-10-01,IEF > GLD > VNQ > DBC > SPY > EFA > EEM,SPY:0.137650228788; EFA:0.134582336403; EEM:0.129650553822; IEF:0.151747723653; GLD:0.158209715199; DBC:0.136386517964; VNQ:0.151772924170,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0663178689,5.0000000000,0.0000331589,0.1376502288,0.1428571429,0.1345823364,0.1428571429,0.1296505538,0.1428571429,0.1517477237,0.1428571429,0.1582097152,0.1428571429,0.1363865180,0.1428571429,0.1517729242,0.1428571429
Equal weight,2008-10-31,2008-11-03,IEF > GLD > SPY > DBC > VNQ > EFA > EEM,SPY:0.148211568531; EFA:0.140548801267; EEM:0.132127757913; IEF:0.176006603679; GLD:0.148884450596; DBC:0.133009846478; VNQ:0.121210971535,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0890623885,5.0000000000,0.0000445312,0.1482115685,0.1428571429,0.1405488013,0.1428571429,0.1321277579,0.1428571429,0.1760066037,0.1428571429,0.1488844506,0.1428571429,0.1330098465,0.1428571429,0.1212109715,0.1428571429
Equal weight,2008-11-28,2008-12-01,IEF > GLD > SPY > EFA > DBC > VNQ > EEM,SPY:0.140509245008; EFA:0.141398248006; EEM:0.136293371268; IEF:0.162731298759; GLD:0.170010192349; DBC:0.132344473044; VNQ:0.116713171567,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0940544108,5.0000000000,0.0000470272,0.1405092450,0.1428571429,0.1413982480,0.1428571429,0.1362933713,0.1428571429,0.1627312988,0.1428571429,0.1700101923,0.1428571429,0.1323444730,0.1428571429,0.1167131716,0.1428571429
Equal weight,2008-12-31,2009-01-02,IEF > GLD > SPY > EFA > VNQ > EEM > DBC,SPY:0.135267364424; EFA:0.145834767791; EEM:0.147797337774; IEF:0.140861968300; GLD:0.144313185269; DBC:0.129585200854; VNQ:0.156340175589,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0457137900,5.0000000000,0.0000228569,0.1352673644,0.1428571429,0.1458347678,0.1428571429,0.1477973378,0.1428571429,0.1408619683,0.1428571429,0.1443131853,0.1428571429,0.1295852009,0.1428571429,0.1563401756,0.1428571429
Equal weight,2009-01-30,2009-02-02,IEF > GLD > SPY > EFA > EEM > VNQ > DBC,SPY:0.141551142084; EFA:0.133038238247; EEM:0.139886089672; IEF:0.148219788820; GLD:0.162752119962; DBC:0.147373336734; VNQ:0.127179284480,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0595476339,5.0000000000,0.0000297738,0.1415511421,0.1428571429,0.1330382382,0.1428571429,0.1398860897,0.1428571429,0.1482197888,0.1428571429,0.1627521200,0.1428571429,0.1473733367,0.1428571429,0.1271792845,0.1428571429
Equal weight,2009-02-27,2009-03-02,GLD > IEF > SPY > EFA > EEM > DBC > VNQ,SPY:0.137919518470; EFA:0.138471593196; EEM:0.144835244760; IEF:0.153387173688; GLD:0.156756644055; DBC:0.145823764664; VNQ:0.122806061166,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0587485115,5.0000000000,0.0000293743,0.1379195185,0.1428571429,0.1384715932,0.1428571429,0.1448352448,0.1428571429,0.1533871737,0.1428571429,0.1567566441,0.1428571429,0.1458237647,0.1428571429,0.1228060612,0.1428571429
Equal weight,2009-03-31,2009-04-01,IEF > GLD > EEM > SPY > EFA > DBC > VNQ,SPY:0.145868930224; EFA:0.145949618730; EEM:0.157357218285; IEF:0.139112957291; GLD:0.131234975264; DBC:0.140922052642; VNQ:0.139554247563,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0412086773,5.0000000000,0.0000206043,0.1458689302,0.1428571429,0.1459496187,0.1428571429,0.1573572183,0.1428571429,0.1391129573,0.1428571429,0.1312349753,0.1428571429,0.1409220526,0.1428571429,0.1395542476,0.1428571429
Equal weight,2009-04-30,2009-05-01,EEM > GLD > IEF > EFA > SPY > VNQ > DBC,SPY:0.144362722954; EFA:0.146443355615; EEM:0.151747587876; IEF:0.127712156593; GLD:0.126938743743; DBC:0.131185646898; VNQ:0.171609786321,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0854697627,5.0000000000,0.0000427349,0.1443627230,0.1428571429,0.1464433556,0.1428571429,0.1517475879,0.1428571429,0.1277121566,0.1428571429,0.1269387437,0.1428571429,0.1311856469,0.1428571429,0.1716097863,0.1428571429
Equal weight,2009-05-29,2009-06-01,EEM > GLD > EFA > VNQ > SPY > DBC > IEF,SPY:0.138902031839; EFA:0.148542873415; EEM:0.152149274968; IEF:0.128505013612; GLD:0.144659458527; DBC:0.152577464709; VNQ:0.134663882930,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0530010004,5.0000000000,0.0000265005,0.1389020318,0.1428571429,0.1485428734,0.1428571429,0.1521492750,0.1428571429,0.1285050136,0.1428571429,0.1446594585,0.1428571429,0.1525774647,0.1428571429,0.1346638829,0.1428571429
Equal weight,2009-06-30,2009-07-01,EEM > DBC > EFA > SPY > GLD > VNQ > IEF,SPY:0.145957614503; EFA:0.144001356305; EEM:0.142767844217; IEF:0.145239406858; GLD:0.138431794709; DBC:0.142218063128; VNQ:0.141383920279,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0132538982,5.0000000000,0.0000066269,0.1459576145,0.1428571429,0.1440013563,0.1428571429,0.1427678442,0.1428571429,0.1452394069,0.1428571429,0.1384317947,0.1428571429,0.1422180631,0.1428571429,0.1413839203,0.1428571429
Equal weight,2009-07-31,2009-08-03,EEM > EFA > SPY > VNQ > DBC > GLD > IEF,SPY:0.144367215400; EFA:0.147834528369; EEM:0.149141874706; IEF:0.135461631072; GLD:0.137541642393; DBC:0.136838828369; VNQ:0.148814279691,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0374586535,5.0000000000,0.0000187293,0.1443672154,0.1428571429,0.1478345284,0.1428571429,0.1491418747,0.1428571429,0.1354616311,0.1428571429,0.1375416424,0.1428571429,0.1368388284,0.1428571429,0.1488142797,0.1428571429
Equal weight,2009-08-31,2009-09-01,VNQ > EEM > EFA > SPY > DBC > GLD > IEF,SPY:0.144423126775; EFA:0.145549983077; EEM:0.137448691133; IEF:0.140341676033; GLD:0.139352868485; DBC:0.133656355944; VNQ:0.159227298554,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0412579597,5.0000000000,0.0000206290,0.1444231268,0.1428571429,0.1455499831,0.1428571429,0.1374486911,0.1428571429,0.1403416760,0.1428571429,0.1393528685,0.1428571429,0.1336563559,0.1428571429,0.1592272986,0.1428571429
Equal weight,2009-09-30,2009-10-01,VNQ > EEM > EFA > SPY > DBC > GLD > IEF,SPY:0.141675879869; EFA:0.142019006021; EEM:0.150774247606; IEF:0.138362745118; GLD:0.144808256092; DBC:0.136514987515; VNQ:0.145844877779,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0257119058,5.0000000000,0.0000128560,0.1416758799,0.1428571429,0.1420190060,0.1428571429,0.1507742476,0.1428571429,0.1383627451,0.1428571429,0.1448082561,0.1428571429,0.1365149875,0.1428571429,0.1458448778,0.1428571429
Equal weight,2009-10-30,2009-11-02,EFA > VNQ > EEM > GLD > SPY > DBC > IEF,SPY:0.140478463340; EFA:0.139617309938; EEM:0.138299515960; IEF:0.143034730293; GLD:0.148564423715; DBC:0.153166214348; VNQ:0.136839342406,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0323878796,5.0000000000,0.0000161939,0.1404784633,0.1428571429,0.1396173099,0.1428571429,0.1382995160,0.1428571429,0.1430347303,0.1428571429,0.1485644237,0.1428571429,0.1531662143,0.1428571429,0.1368393424,0.1428571429
Equal weight,2009-11-30,2009-12-01,VNQ > GLD > EEM > SPY > EFA > IEF > DBC,SPY:0.142719983460; EFA:0.139709278409; EEM:0.144993712592; IEF:0.137149440942; GLD:0.151627584172; DBC:0.140535537229; VNQ:0.143264463196,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0226286628,5.0000000000,0.0000113143,0.1427199835,0.1428571429,0.1397092784,0.1428571429,0.1449937126,0.1428571429,0.1371494409,0.1428571429,0.1516275842,0.1428571429,0.1405355372,0.1428571429,0.1432644632,0.1428571429
Equal weight,2009-12-31,2010-01-04,VNQ > EEM > SPY > EFA > GLD > DBC > IEF,SPY:0.145271656135; EFA:0.143560373139; EEM:0.147218479815; IEF:0.136272733760; GLD:0.132280483142; DBC:0.142317638397; VNQ:0.153078635611,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0354011465,5.0000000000,0.0000177006,0.1452716561,0.1428571429,0.1435603731,0.1428571429,0.1472184798,0.1428571429,0.1362727338,0.1428571429,0.1322804831,0.1428571429,0.1423176384,0.1428571429,0.1530786356,0.1428571429
Equal weight,2010-01-29,2010-02-01,VNQ > GLD > SPY > EEM > EFA > IEF > DBC,SPY:0.143552313519; EFA:0.141420824665; EEM:0.137407771721; IEF:0.152496693106; GLD:0.147092048349; DBC:0.137288398374; VNQ:0.140741950267,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0291392528,5.0000000000,0.0000145696,0.1435523135,0.1428571429,0.1414208247,0.1428571429,0.1374077717,0.1428571429,0.1524966931,0.1428571429,0.1470920483,0.1428571429,0.1372883984,0.1428571429,0.1407419503,0.1428571429
Equal weight,2010-02-26,2010-03-01,GLD > VNQ > SPY > EEM > DBC > IEF > EFA,SPY:0.143521411278; EFA:0.139551028162; EEM:0.141652139650; IEF:0.139641639017; GLD:0.143737680882; DBC:0.144945714206; VNQ:0.146950386805,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0154532435,5.0000000000,0.0000077266,0.1435214113,0.1428571429,0.1395510282,0.1428571429,0.1416521396,0.1428571429,0.1396416390,0.1428571429,0.1437376809,0.1428571429,0.1449457142,0.1428571429,0.1469503868,0.1428571429
Equal weight,2010-03-31,2010-04-01,VNQ > GLD > SPY > EEM > DBC > EFA > IEF,SPY:0.145563236061; EFA:0.145971387082; EEM:0.148338874565; IEF:0.135760026435; GLD:0.136608059215; DBC:0.136571201034; VNQ:0.151187215609,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0392642838,5.0000000000,0.0000196321,0.1455632361,0.1428571429,0.1459713871,0.1428571429,0.1483388746,0.1428571429,0.1357600264,0.1428571429,0.1366080592,0.1428571429,0.1365712010,0.1428571429,0.1511872156,0.1428571429
Equal weight,2010-04-30,2010-05-03,VNQ > SPY > GLD > EEM > DBC > EFA > IEF,SPY:0.141593206355; EFA:0.135525560528; EEM:0.139204360071; IEF:0.141740649653; GLD:0.147639793226; DBC:0.144890296770; VNQ:0.149406133396,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0267295896,5.0000000000,0.0000133648,0.1415932064,0.1428571429,0.1355255605,0.1428571429,0.1392043601,0.1428571429,0.1417406497,0.1428571429,0.1476397932,0.1428571429,0.1448902968,0.1428571429,0.1494061334,0.1428571429
Equal weight,2010-05-28,2010-06-01,VNQ > IEF > GLD > SPY > EEM > DBC > EFA,SPY:0.139061391441; EFA:0.134155733524; EEM:0.136873760126; IEF:0.155495187801; GLD:0.155673479961; DBC:0.135735106117; VNQ:0.143005341030,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0512051604,5.0000000000,0.0000256026,0.1390613914,0.1428571429,0.1341557335,0.1428571429,0.1368737601,0.1428571429,0.1554951878,0.1428571429,0.1556734800,0.1428571429,0.1357351061,0.1428571429,0.1430053410,0.1428571429
Equal weight,2010-06-30,2010-07-01,GLD > IEF > VNQ > SPY > EEM > DBC > EFA,SPY:0.137472530870; EFA:0.141984372052; EEM:0.142946001864; IEF:0.149392646277; GLD:0.148388243441; DBC:0.142398991626; VNQ:0.137417213871,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0243109260,5.0000000000,0.0000121555,0.1374725309,0.1428571429,0.1419843721,0.1428571429,0.1429460019,0.1428571429,0.1493926463,0.1428571429,0.1483882434,0.1428571429,0.1423989916,0.1428571429,0.1374172139,0.1428571429
Equal weight,2010-07-30,2010-08-02,VNQ > GLD > EEM > IEF > SPY > DBC > EFA,SPY:0.144187924749; EFA:0.150639925024; EEM:0.149724890645; IEF:0.136197270964; GLD:0.128103355768; DBC:0.143228997738; VNQ:0.147917635111,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0428273180,5.0000000000,0.0000214137,0.1441879247,0.1428571429,0.1506399250,0.1428571429,0.1497248906,0.1428571429,0.1361972710,0.1428571429,0.1281033558,0.1428571429,0.1432289977,0.1428571429,0.1479176351,0.1428571429
Equal weight,2010-08-31,2010-09-01,VNQ > IEF > GLD > EEM > SPY > EFA > DBC,SPY:0.137761330464; EFA:0.138775413173; EEM:0.139580793479; IEF:0.149090652976; GLD:0.152480842835; DBC:0.139901501059; VNQ:0.142409466014,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0317144202,5.0000000000,0.0000158572,0.1377613305,0.1428571429,0.1387754132,0.1428571429,0.1395807935,0.1428571429,0.1490906530,0.1428571429,0.1524808428,0.1428571429,0.1399015011,0.1428571429,0.1424094660,0.1428571429
Equal weight,2010-09-30,2010-10-01,GLD > IEF > VNQ > EEM > DBC > EFA > SPY,SPY:0.145558926465; EFA:0.146916925929; EEM:0.149302106713; IEF:0.133590923035; GLD:0.139974758599; DBC:0.145088804032; VNQ:0.139567555227,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0308763834,5.0000000000,0.0000154382,0.1455589265,0.1428571429,0.1469169259,0.1428571429,0.1493021067,0.1428571429,0.1335909230,0.1428571429,0.1399747586,0.1428571429,0.1450888040,0.1428571429,0.1395675552,0.1428571429
Equal weight,2010-10-29,2010-11-01,GLD > IEF > EEM > EFA > VNQ > DBC > SPY,SPY:0.143497743805; EFA:0.143477480513; EEM:0.142385425764; IEF:0.138207768063; GLD:0.143307128873; DBC:0.144351690592; VNQ:0.144772762390,SPY:0.142857142857; EFA:0.142857142857; EEM:0.142857142857; IEF:0.142857142857; GLD:0.142857142857; DBC:0.142857142857; VNQ:0.142857142857,0.0102421838,5.0000000000,0.0000051211,0.1434977438,0.1428571429,0.1434774805,0.1428571429,0.1423854258,0.1428571429,0.1382077681,0.1428571429,0.1433071289,0.1428571429,0.1443516906,0.1428571429,0.1447727624,0.1428571429
